minutes,hour,date,Variables,Mean_Values
29,13,2021-01-15T13:29:10Z,Depth,0.395
29,13,2021-01-15T13:29:10Z,Salinity,33.41687938
29,13,2021-01-15T13:29:10Z,Temperature,29.76
29,13,2021-01-15T13:29:20Z,Depth,0.391
29,13,2021-01-15T13:29:20Z,Salinity,33.40474642
29,13,2021-01-15T13:29:20Z,Temperature,29.74
29,13,2021-01-15T13:29:30Z,Depth,0.403
29,13,2021-01-15T13:29:30Z,Salinity,33.404345
29,13,2021-01-15T13:29:30Z,Temperature,29.75
29,13,2021-01-15T13:29:40Z,Depth,0.372
29,13,2021-01-15T13:29:40Z,Salinity,33.41777805
29,13,2021-01-15T13:29:40Z,Temperature,29.74
29,13,2021-01-15T13:29:50Z,Depth,0.415
29,13,2021-01-15T13:29:50Z,Salinity,33.38159223
29,13,2021-01-15T13:29:50Z,Temperature,29.75
30,10,2021-01-15T10:30:00Z,Depth,0.308
30,10,2021-01-15T10:30:00Z,Salinity,33.85947649
30,10,2021-01-15T10:30:00Z,Temperature,29.15
30,10,2021-01-15T10:30:10Z,Depth,0.269
30,10,2021-01-15T10:30:10Z,Salinity,33.82657345
30,10,2021-01-15T10:30:10Z,Temperature,29.15
30,10,2021-01-15T10:30:20Z,Depth,0.286
30,10,2021-01-15T10:30:20Z,Salinity,33.84765374
30,10,2021-01-15T10:30:20Z,Temperature,29.19
30,10,2021-01-15T10:30:30Z,Depth,0.274
30,10,2021-01-15T10:30:30Z,Salinity,33.79462773
30,10,2021-01-15T10:30:30Z,Temperature,29.2
30,10,2021-01-15T10:30:40Z,Depth,0.299
30,10,2021-01-15T10:30:40Z,Salinity,33.8764237
30,10,2021-01-15T10:30:40Z,Temperature,29.21
30,10,2021-01-15T10:30:50Z,Depth,0.238
30,10,2021-01-15T10:30:50Z,Salinity,33.87165613
30,10,2021-01-15T10:30:50Z,Temperature,29.24
30,11,2021-01-15T11:30:00Z,Depth,0.307
30,11,2021-01-15T11:30:00Z,Salinity,33.7766478
30,11,2021-01-15T11:30:00Z,Temperature,29.1
30,11,2021-01-15T11:30:10Z,Depth,0.259
30,11,2021-01-15T11:30:10Z,Salinity,33.83924856
30,11,2021-01-15T11:30:10Z,Temperature,29.03
30,11,2021-01-15T11:30:20Z,Depth,0.278
30,11,2021-01-15T11:30:20Z,Salinity,33.82768222
30,11,2021-01-15T11:30:20Z,Temperature,29
30,11,2021-01-15T11:30:30Z,Depth,0.274
30,11,2021-01-15T11:30:30Z,Salinity,33.91664181
30,11,2021-01-15T11:30:30Z,Temperature,28.87
30,11,2021-01-15T11:30:40Z,Depth,0.29
30,11,2021-01-15T11:30:40Z,Salinity,33.93798432
30,11,2021-01-15T11:30:40Z,Temperature,28.84
30,11,2021-01-15T11:30:50Z,Depth,0.257
30,11,2021-01-15T11:30:50Z,Salinity,33.95222534
30,11,2021-01-15T11:30:50Z,Temperature,28.82
30,12,2021-01-15T12:30:00Z,Depth,0.31
30,12,2021-01-15T12:30:00Z,Salinity,33.8516688
30,12,2021-01-15T12:30:00Z,Temperature,29.47
30,12,2021-01-15T12:30:10Z,Depth,0.293
30,12,2021-01-15T12:30:10Z,Salinity,33.83474831
30,12,2021-01-15T12:30:10Z,Temperature,29.48
30,12,2021-01-15T12:30:20Z,Depth,0.314
30,12,2021-01-15T12:30:20Z,Salinity,33.82201256
30,12,2021-01-15T12:30:20Z,Temperature,29.47
30,12,2021-01-15T12:30:30Z,Depth,0.348
30,12,2021-01-15T12:30:30Z,Salinity,33.79273651
30,12,2021-01-15T12:30:30Z,Temperature,29.46
30,12,2021-01-15T12:30:40Z,Depth,0.314
30,12,2021-01-15T12:30:40Z,Salinity,33.83560774
30,12,2021-01-15T12:30:40Z,Temperature,29.46
30,12,2021-01-15T12:30:50Z,Depth,0.307
30,12,2021-01-15T12:30:50Z,Salinity,33.7927372
30,12,2021-01-15T12:30:50Z,Temperature,29.46
30,13,2021-01-15T13:30:00Z,Depth,0.362
30,13,2021-01-15T13:30:00Z,Salinity,33.38850487
30,13,2021-01-15T13:30:00Z,Temperature,29.74
30,13,2021-01-15T13:30:10Z,Depth,0.381
30,13,2021-01-15T13:30:10Z,Salinity,33.38577981
30,13,2021-01-15T13:30:10Z,Temperature,29.73
30,13,2021-01-15T13:30:20Z,Depth,0.386
30,13,2021-01-15T13:30:20Z,Salinity,33.35143231
30,13,2021-01-15T13:30:20Z,Temperature,29.7
30,13,2021-01-15T13:30:30Z,Depth,0.377
30,13,2021-01-15T13:30:30Z,Salinity,33.41617926
30,13,2021-01-15T13:30:30Z,Temperature,29.7
30,13,2021-01-15T13:30:40Z,Depth,0.391
30,13,2021-01-15T13:30:40Z,Salinity,33.38247831
30,13,2021-01-15T13:30:40Z,Temperature,29.73
30,13,2021-01-15T13:30:50Z,Depth,0.379
30,13,2021-01-15T13:30:50Z,Salinity,33.37517023
30,13,2021-01-15T13:30:50Z,Temperature,29.75
31,10,2021-01-15T10:31:00Z,Depth,0.236
31,10,2021-01-15T10:31:00Z,Salinity,33.86459313
31,10,2021-01-15T10:31:00Z,Temperature,29.25
31,10,2021-01-15T10:31:10Z,Depth,0.265
31,10,2021-01-15T10:31:10Z,Salinity,33.85753261
31,10,2021-01-15T10:31:10Z,Temperature,29.26
31,10,2021-01-15T10:31:20Z,Depth,0.243
31,10,2021-01-15T10:31:20Z,Salinity,33.7293667
31,10,2021-01-15T10:31:20Z,Temperature,29.33
31,10,2021-01-15T10:31:30Z,Depth,0.248
31,10,2021-01-15T10:31:30Z,Salinity,33.68770423
31,10,2021-01-15T10:31:30Z,Temperature,29.38
31,10,2021-01-15T10:31:40Z,Depth,0.262
31,10,2021-01-15T10:31:40Z,Salinity,33.56079998
31,10,2021-01-15T10:31:40Z,Temperature,29.44
31,10,2021-01-15T10:31:50Z,Depth,0.253
31,10,2021-01-15T10:31:50Z,Salinity,33.62329638
31,10,2021-01-15T10:31:50Z,Temperature,29.43
31,11,2021-01-15T11:31:00Z,Depth,0.271
31,11,2021-01-15T11:31:00Z,Salinity,33.89851844
31,11,2021-01-15T11:31:00Z,Temperature,28.84
31,11,2021-01-15T11:31:10Z,Depth,0.259
31,11,2021-01-15T11:31:10Z,Salinity,33.93518951
31,11,2021-01-15T11:31:10Z,Temperature,28.83
31,11,2021-01-15T11:31:20Z,Depth,0.254
31,11,2021-01-15T11:31:20Z,Salinity,33.95444745
31,11,2021-01-15T11:31:20Z,Temperature,28.84
31,11,2021-01-15T11:31:30Z,Depth,0.259
31,11,2021-01-15T11:31:30Z,Salinity,33.91010018
31,11,2021-01-15T11:31:30Z,Temperature,28.87
31,11,2021-01-15T11:31:40Z,Depth,0.293
31,11,2021-01-15T11:31:40Z,Salinity,33.92655111
31,11,2021-01-15T11:31:40Z,Temperature,28.87
31,11,2021-01-15T11:31:50Z,Depth,0.261
31,11,2021-01-15T11:31:50Z,Salinity,33.91010088
31,11,2021-01-15T11:31:50Z,Temperature,28.87
31,12,2021-01-15T12:31:00Z,Depth,0.324
31,12,2021-01-15T12:31:00Z,Salinity,33.82657547
31,12,2021-01-15T12:31:00Z,Temperature,29.44
31,12,2021-01-15T12:31:10Z,Depth,0.365
31,12,2021-01-15T12:31:10Z,Salinity,33.86091996
31,12,2021-01-15T12:31:10Z,Temperature,29.41
31,12,2021-01-15T12:31:20Z,Depth,0.315
31,12,2021-01-15T12:31:20Z,Salinity,33.84902874
31,12,2021-01-15T12:31:20Z,Temperature,29.38
31,12,2021-01-15T12:31:30Z,Depth,0.314
31,12,2021-01-15T12:31:30Z,Salinity,33.82743008
31,12,2021-01-15T12:31:30Z,Temperature,29.42
31,12,2021-01-15T12:31:40Z,Depth,0.346
31,12,2021-01-15T12:31:40Z,Salinity,33.84398126
31,12,2021-01-15T12:31:40Z,Temperature,29.42
31,12,2021-01-15T12:31:50Z,Depth,0.333
31,12,2021-01-15T12:31:50Z,Salinity,33.83028654
31,12,2021-01-15T12:31:50Z,Temperature,29.43
31,13,2021-01-15T13:31:00Z,Depth,0.377
31,13,2021-01-15T13:31:00Z,Salinity,33.35532807
31,13,2021-01-15T13:31:00Z,Temperature,29.76
31,13,2021-01-15T13:31:10Z,Depth,0.334
31,13,2021-01-15T13:31:10Z,Salinity,33.36223417
31,13,2021-01-15T13:31:10Z,Temperature,29.75
31,13,2021-01-15T13:31:20Z,Depth,0.405
31,13,2021-01-15T13:31:20Z,Salinity,33.35484633
31,13,2021-01-15T13:31:20Z,Temperature,29.77
31,13,2021-01-15T13:31:30Z,Depth,0.352
31,13,2021-01-15T13:31:30Z,Salinity,33.31198586
31,13,2021-01-15T13:31:30Z,Temperature,29.79
31,13,2021-01-15T13:31:40Z,Depth,0.425
31,13,2021-01-15T13:31:40Z,Salinity,33.30179779
31,13,2021-01-15T13:31:40Z,Temperature,29.8
31,13,2021-01-15T13:31:50Z,Depth,0.403
31,13,2021-01-15T13:31:50Z,Salinity,33.29217443
31,13,2021-01-15T13:31:50Z,Temperature,29.8
32,10,2021-01-15T10:32:00Z,Depth,0.241
32,10,2021-01-15T10:32:00Z,Salinity,33.62740104
32,10,2021-01-15T10:32:00Z,Temperature,29.41
32,10,2021-01-15T10:32:10Z,Depth,0.232
32,10,2021-01-15T10:32:10Z,Salinity,33.21239321
32,10,2021-01-15T10:32:10Z,Temperature,29.37
32,10,2021-01-15T10:32:20Z,Depth,0.265
32,10,2021-01-15T10:32:20Z,Salinity,33.03796135
32,10,2021-01-15T10:32:20Z,Temperature,29.24
32,10,2021-01-15T10:32:30Z,Depth,0.265
32,10,2021-01-15T10:32:30Z,Salinity,33.818955
32,10,2021-01-15T10:32:30Z,Temperature,29.24
32,10,2021-01-15T10:32:40Z,Depth,0.275
32,10,2021-01-15T10:32:40Z,Salinity,33.765441
32,10,2021-01-15T10:32:40Z,Temperature,29.26
32,10,2021-01-15T10:32:50Z,Depth,0.298
32,10,2021-01-15T10:32:50Z,Salinity,33.788899549999996
32,10,2021-01-15T10:32:50Z,Temperature,29.25
32,11,2021-01-15T11:32:00Z,Depth,0.28
32,11,2021-01-15T11:32:00Z,Salinity,33.90953592
32,11,2021-01-15T11:32:00Z,Temperature,28.88
32,11,2021-01-15T11:32:10Z,Depth,0.274
32,11,2021-01-15T11:32:10Z,Salinity,33.90299395
32,11,2021-01-15T11:32:10Z,Temperature,28.88
32,11,2021-01-15T11:32:20Z,Depth,0.254
32,11,2021-01-15T11:32:20Z,Salinity,33.94627671
32,11,2021-01-15T11:32:20Z,Temperature,28.87
32,11,2021-01-15T11:32:30Z,Depth,0.247
32,11,2021-01-15T11:32:30Z,Salinity,33.916646
32,11,2021-01-15T11:32:30Z,Temperature,28.87
32,11,2021-01-15T11:32:40Z,Depth,0.262
32,11,2021-01-15T11:32:40Z,Salinity,33.95618564
32,11,2021-01-15T11:32:40Z,Temperature,28.87
32,11,2021-01-15T11:32:50Z,Depth,0.257
32,11,2021-01-15T11:32:50Z,Salinity,33.94243402
32,11,2021-01-15T11:32:50Z,Temperature,28.88
32,12,2021-01-15T12:32:00Z,Depth,0.31
32,12,2021-01-15T12:32:00Z,Salinity,33.81166131
32,12,2021-01-15T12:32:00Z,Temperature,29.48
32,12,2021-01-15T12:32:10Z,Depth,0.329
32,12,2021-01-15T12:32:10Z,Salinity,33.81869145
32,12,2021-01-15T12:32:10Z,Temperature,29.47
32,12,2021-01-15T12:32:20Z,Depth,0.295
32,12,2021-01-15T12:32:20Z,Salinity,33.79559858
32,12,2021-01-15T12:32:20Z,Temperature,29.47
32,12,2021-01-15T12:32:30Z,Depth,0.336
32,12,2021-01-15T12:32:30Z,Salinity,33.85672947
32,12,2021-01-15T12:32:30Z,Temperature,29.43
32,12,2021-01-15T12:32:40Z,Depth,0.327
32,12,2021-01-15T12:32:40Z,Salinity,33.85845748
32,12,2021-01-15T12:32:40Z,Temperature,29.39
32,12,2021-01-15T12:32:50Z,Depth,0.331
32,12,2021-01-15T12:32:50Z,Salinity,33.88801858
32,12,2021-01-15T12:32:50Z,Temperature,29.32
32,13,2021-01-15T13:32:00Z,Depth,0.396
32,13,2021-01-15T13:32:00Z,Salinity,33.28567012
32,13,2021-01-15T13:32:00Z,Temperature,29.8
32,13,2021-01-15T13:32:10Z,Depth,0.391
32,13,2021-01-15T13:32:10Z,Salinity,33.2792551
32,13,2021-01-15T13:32:10Z,Temperature,29.8
32,13,2021-01-15T13:32:20Z,Depth,0.395
32,13,2021-01-15T13:32:20Z,Salinity,33.27963561
32,13,2021-01-15T13:32:20Z,Temperature,29.79
32,13,2021-01-15T13:32:30Z,Depth,0.401
32,13,2021-01-15T13:32:30Z,Salinity,33.23775515
32,13,2021-01-15T13:32:30Z,Temperature,29.79
32,13,2021-01-15T13:32:40Z,Depth,0.441
32,13,2021-01-15T13:32:40Z,Salinity,33.26350674
32,13,2021-01-15T13:32:40Z,Temperature,29.79
32,13,2021-01-15T13:32:50Z,Depth,0.398
32,13,2021-01-15T13:32:50Z,Salinity,33.27085773
32,13,2021-01-15T13:32:50Z,Temperature,29.77
33,10,2021-01-15T10:33:00Z,Depth,0.272
33,10,2021-01-15T10:33:00Z,Salinity,33.29761239
33,10,2021-01-15T10:33:00Z,Temperature,29.21
33,10,2021-01-15T10:33:10Z,Depth,0.274
33,10,2021-01-15T10:33:10Z,Salinity,33.10886029
33,10,2021-01-15T10:33:10Z,Temperature,29.22
33,10,2021-01-15T10:33:20Z,Depth,0.284
33,10,2021-01-15T10:33:20Z,Salinity,33.41767301
33,10,2021-01-15T10:33:20Z,Temperature,29.19
33,10,2021-01-15T10:33:30Z,Depth,0.263
33,10,2021-01-15T10:33:30Z,Salinity,33.08043148
33,10,2021-01-15T10:33:30Z,Temperature,29.16
33,10,2021-01-15T10:33:40Z,Depth,0.287
33,10,2021-01-15T10:33:40Z,Salinity,32.98703261
33,10,2021-01-15T10:33:40Z,Temperature,29.19
33,10,2021-01-15T10:33:50Z,Depth,0.256
33,10,2021-01-15T10:33:50Z,Salinity,32.7441798
33,10,2021-01-15T10:33:50Z,Temperature,29.16
33,11,2021-01-15T11:33:00Z,Depth,0.3
33,11,2021-01-15T11:33:00Z,Salinity,33.95945889
33,11,2021-01-15T11:33:00Z,Temperature,28.87
33,11,2021-01-15T11:33:10Z,Depth,0.261
33,11,2021-01-15T11:33:10Z,Salinity,33.94021357
33,11,2021-01-15T11:33:10Z,Temperature,28.86
33,11,2021-01-15T11:33:20Z,Depth,0.286
33,11,2021-01-15T11:33:20Z,Salinity,33.96273219
33,11,2021-01-15T11:33:20Z,Temperature,28.87
33,11,2021-01-15T11:33:30Z,Depth,0.276
33,11,2021-01-15T11:33:30Z,Salinity,33.97591434
33,11,2021-01-15T11:33:30Z,Temperature,28.87
33,11,2021-01-15T11:33:40Z,Depth,0.266
33,11,2021-01-15T11:33:40Z,Salinity,33.94300715
33,11,2021-01-15T11:33:40Z,Temperature,28.87
33,11,2021-01-15T11:33:50Z,Depth,0.276
33,11,2021-01-15T11:33:50Z,Salinity,33.90570376
33,11,2021-01-15T11:33:50Z,Temperature,28.89
33,12,2021-01-15T12:33:00Z,Depth,0.336
33,12,2021-01-15T12:33:00Z,Salinity,33.8678033
33,12,2021-01-15T12:33:00Z,Temperature,29.33
33,12,2021-01-15T12:33:10Z,Depth,0.312
33,12,2021-01-15T12:33:10Z,Salinity,33.85322358
33,12,2021-01-15T12:33:10Z,Temperature,29.36
33,12,2021-01-15T12:33:20Z,Depth,0.339
33,12,2021-01-15T12:33:20Z,Salinity,33.86044688
33,12,2021-01-15T12:33:20Z,Temperature,29.42
33,12,2021-01-15T12:33:30Z,Depth,0.283
33,12,2021-01-15T12:33:30Z,Salinity,33.88096085
33,12,2021-01-15T12:33:30Z,Temperature,29.33
33,12,2021-01-15T12:33:40Z,Depth,0.345
33,12,2021-01-15T12:33:40Z,Salinity,33.8153697
33,12,2021-01-15T12:33:40Z,Temperature,29.47
33,12,2021-01-15T12:33:50Z,Depth,0.327
33,12,2021-01-15T12:33:50Z,Salinity,33.83143139
33,12,2021-01-15T12:33:50Z,Temperature,29.48
33,13,2021-01-15T13:33:00Z,Depth,0.456
33,13,2021-01-15T13:33:00Z,Salinity,33.23775617
33,13,2021-01-15T13:33:00Z,Temperature,29.79
33,13,2021-01-15T13:33:10Z,Depth,0.46
33,13,2021-01-15T13:33:10Z,Salinity,33.23867942
33,13,2021-01-15T13:33:10Z,Temperature,29.77
33,13,2021-01-15T13:33:20Z,Depth,0.381
33,13,2021-01-15T13:33:20Z,Salinity,33.25151511
33,13,2021-01-15T13:33:20Z,Temperature,29.77
33,13,2021-01-15T13:33:30Z,Depth,0.41
33,13,2021-01-15T13:33:30Z,Salinity,33.24746924
33,13,2021-01-15T13:33:30Z,Temperature,29.79
33,13,2021-01-15T13:33:40Z,Depth,0.403
33,13,2021-01-15T13:33:40Z,Salinity,33.28416622
33,13,2021-01-15T13:33:40Z,Temperature,29.76
33,13,2021-01-15T13:33:50Z,Depth,0.415
33,13,2021-01-15T13:33:50Z,Salinity,33.22896566
33,13,2021-01-15T13:33:50Z,Temperature,29.77
34,10,2021-01-15T10:34:00Z,Depth,0.301
34,10,2021-01-15T10:34:00Z,Salinity,32.54566985
34,10,2021-01-15T10:34:00Z,Temperature,29.16
34,10,2021-01-15T10:34:10Z,Depth,0.246
34,10,2021-01-15T10:34:10Z,Salinity,32.5679127
34,10,2021-01-15T10:34:10Z,Temperature,29.15
34,10,2021-01-15T10:34:20Z,Depth,0.279
34,10,2021-01-15T10:34:20Z,Salinity,32.73808061
34,10,2021-01-15T10:34:20Z,Temperature,29.21
34,10,2021-01-15T10:34:30Z,Depth,0.224
34,10,2021-01-15T10:34:30Z,Salinity,32.79878143
34,10,2021-01-15T10:34:30Z,Temperature,29.24
34,10,2021-01-15T10:34:40Z,Depth,0.263
34,10,2021-01-15T10:34:40Z,Salinity,32.84833818
34,10,2021-01-15T10:34:40Z,Temperature,29.25
34,10,2021-01-15T10:34:50Z,Depth,0.246
34,10,2021-01-15T10:34:50Z,Salinity,32.84066771
34,10,2021-01-15T10:34:50Z,Temperature,29.22
34,11,2021-01-15T11:34:00Z,Depth,0.273
34,11,2021-01-15T11:34:00Z,Salinity,33.94570821
34,11,2021-01-15T11:34:00Z,Temperature,28.88
34,11,2021-01-15T11:34:10Z,Depth,0.31
34,11,2021-01-15T11:34:10Z,Salinity,33.96879394
34,11,2021-01-15T11:34:10Z,Temperature,28.88
34,11,2021-01-15T11:34:20Z,Depth,0.262
34,11,2021-01-15T11:34:20Z,Salinity,33.93916548
34,11,2021-01-15T11:34:20Z,Temperature,28.88
34,11,2021-01-15T11:34:30Z,Depth,0.28
34,11,2021-01-15T11:34:30Z,Salinity,33.93916583
34,11,2021-01-15T11:34:30Z,Temperature,28.88
34,11,2021-01-15T11:34:40Z,Depth,0.233
34,11,2021-01-15T11:34:40Z,Salinity,33.9847586
34,11,2021-01-15T11:34:40Z,Temperature,28.89
34,11,2021-01-15T11:34:50Z,Depth,0.304
34,11,2021-01-15T11:34:50Z,Salinity,33.92982983
34,11,2021-01-15T11:34:50Z,Temperature,28.87
34,12,2021-01-15T12:34:00Z,Depth,0.327
34,12,2021-01-15T12:34:00Z,Salinity,33.77251134
34,12,2021-01-15T12:34:00Z,Temperature,29.47
34,12,2021-01-15T12:34:10Z,Depth,0.37
34,12,2021-01-15T12:34:10Z,Salinity,33.79429088
34,12,2021-01-15T12:34:10Z,Temperature,29.5
34,12,2021-01-15T12:34:20Z,Depth,0.319
34,12,2021-01-15T12:34:20Z,Salinity,33.80572245
34,12,2021-01-15T12:34:20Z,Temperature,29.39
34,12,2021-01-15T12:34:30Z,Depth,0.312
34,12,2021-01-15T12:34:30Z,Salinity,33.72847638
34,12,2021-01-15T12:34:30Z,Temperature,29.5
34,12,2021-01-15T12:34:40Z,Depth,0.319
34,12,2021-01-15T12:34:40Z,Salinity,33.76595434
34,12,2021-01-15T12:34:40Z,Temperature,29.47
34,12,2021-01-15T12:34:50Z,Depth,0.336
34,12,2021-01-15T12:34:50Z,Salinity,33.73088667
34,12,2021-01-15T12:34:50Z,Temperature,29.52
34,13,2021-01-15T13:34:00Z,Depth,0.401
34,13,2021-01-15T13:34:00Z,Salinity,33.22684471
34,13,2021-01-15T13:34:00Z,Temperature,29.82
34,13,2021-01-15T13:34:10Z,Depth,0.383
34,13,2021-01-15T13:34:10Z,Salinity,33.17858737
34,13,2021-01-15T13:34:10Z,Temperature,29.82
34,13,2021-01-15T13:34:20Z,Depth,0.348
34,13,2021-01-15T13:34:20Z,Salinity,33.2023895
34,13,2021-01-15T13:34:20Z,Temperature,29.79
34,13,2021-01-15T13:34:30Z,Depth,0.321
34,13,2021-01-15T13:34:30Z,Salinity,33.19770158
34,13,2021-01-15T13:34:30Z,Temperature,29.75
34,13,2021-01-15T13:34:40Z,Depth,0.378
34,13,2021-01-15T13:34:40Z,Salinity,33.17934679
34,13,2021-01-15T13:34:40Z,Temperature,29.73
34,13,2021-01-15T13:34:50Z,Depth,0.357
34,13,2021-01-15T13:34:50Z,Salinity,33.14324093
34,13,2021-01-15T13:34:50Z,Temperature,29.75
35,10,2021-01-15T10:35:00Z,Depth,0.263
35,10,2021-01-15T10:35:00Z,Salinity,33.02625224
35,10,2021-01-15T10:35:00Z,Temperature,29.28
35,10,2021-01-15T10:35:10Z,Depth,0.25
35,10,2021-01-15T10:35:10Z,Salinity,33.06952504
35,10,2021-01-15T10:35:10Z,Temperature,29.3
35,10,2021-01-15T10:35:20Z,Depth,0.269
35,10,2021-01-15T10:35:20Z,Salinity,33.13154456
35,10,2021-01-15T10:35:20Z,Temperature,29.27
35,10,2021-01-15T10:35:30Z,Depth,0.234
35,10,2021-01-15T10:35:30Z,Salinity,33.39210233
35,10,2021-01-15T10:35:30Z,Temperature,29.31
35,10,2021-01-15T10:35:40Z,Depth,0.251
35,10,2021-01-15T10:35:40Z,Salinity,33.37333221
35,10,2021-01-15T10:35:40Z,Temperature,29.3
35,10,2021-01-15T10:35:50Z,Depth,0.267
35,10,2021-01-15T10:35:50Z,Salinity,33.59679284
35,10,2021-01-15T10:35:50Z,Temperature,29.3
35,11,2021-01-15T11:35:00Z,Depth,0.273
35,11,2021-01-15T11:35:00Z,Salinity,33.94522907
35,11,2021-01-15T11:35:00Z,Temperature,28.89
35,11,2021-01-15T11:35:10Z,Depth,0.271
35,11,2021-01-15T11:35:10Z,Salinity,33.93859634
35,11,2021-01-15T11:35:10Z,Temperature,28.89
35,11,2021-01-15T11:35:20Z,Depth,0.278
35,11,2021-01-15T11:35:20Z,Salinity,33.93964746
35,11,2021-01-15T11:35:20Z,Temperature,28.87
35,11,2021-01-15T11:35:30Z,Depth,0.28
35,11,2021-01-15T11:35:30Z,Salinity,33.93916792
35,11,2021-01-15T11:35:30Z,Temperature,28.88
35,11,2021-01-15T11:35:40Z,Depth,0.278
35,11,2021-01-15T11:35:40Z,Salinity,33.90627241
35,11,2021-01-15T11:35:40Z,Temperature,28.88
35,11,2021-01-15T11:35:50Z,Depth,0.269
35,11,2021-01-15T11:35:50Z,Salinity,33.94571205
35,11,2021-01-15T11:35:50Z,Temperature,28.88
35,12,2021-01-15T12:35:00Z,Depth,0.298
35,12,2021-01-15T12:35:00Z,Salinity,33.79607093
35,12,2021-01-15T12:35:00Z,Temperature,29.46
35,12,2021-01-15T12:35:10Z,Depth,0.336
35,12,2021-01-15T12:35:10Z,Salinity,33.76798237
35,12,2021-01-15T12:35:10Z,Temperature,29.5
35,12,2021-01-15T12:35:20Z,Depth,0.281
35,12,2021-01-15T12:35:20Z,Salinity,33.73329438
35,12,2021-01-15T12:35:20Z,Temperature,29.54
35,12,2021-01-15T12:35:30Z,Depth,0.343
35,12,2021-01-15T12:35:30Z,Salinity,33.77655654
35,12,2021-01-15T12:35:30Z,Temperature,29.53
35,12,2021-01-15T12:35:40Z,Depth,0.326
35,12,2021-01-15T12:35:40Z,Salinity,33.71642425
35,12,2021-01-15T12:35:40Z,Temperature,29.55
35,12,2021-01-15T12:35:50Z,Depth,0.34
35,12,2021-01-15T12:35:50Z,Salinity,33.75847775
35,12,2021-01-15T12:35:50Z,Temperature,29.49
35,13,2021-01-15T13:35:00Z,Depth,0.402
35,13,2021-01-15T13:35:00Z,Salinity,33.10940757
35,13,2021-01-15T13:35:00Z,Temperature,29.79
35,13,2021-01-15T13:35:10Z,Depth,0.409
35,13,2021-01-15T13:35:10Z,Salinity,33.1235518
35,13,2021-01-15T13:35:10Z,Temperature,29.76
35,13,2021-01-15T13:35:20Z,Depth,0.388
35,13,2021-01-15T13:35:20Z,Salinity,33.17247941
35,13,2021-01-15T13:35:20Z,Temperature,29.74
35,13,2021-01-15T13:35:30Z,Depth,0.474
35,13,2021-01-15T13:35:30Z,Salinity,33.13638311
35,13,2021-01-15T13:35:30Z,Temperature,29.76
35,13,2021-01-15T13:35:40Z,Depth,0.385
35,13,2021-01-15T13:35:40Z,Salinity,33.19367789
35,13,2021-01-15T13:35:40Z,Temperature,29.77
35,13,2021-01-15T13:35:50Z,Depth,0.41
35,13,2021-01-15T13:35:50Z,Salinity,33.08974171
35,13,2021-01-15T13:35:50Z,Temperature,29.8
36,10,2021-01-15T10:36:00Z,Depth,0.258
36,10,2021-01-15T10:36:00Z,Salinity,33.56428989
36,10,2021-01-15T10:36:00Z,Temperature,29.3
36,10,2021-01-15T10:36:10Z,Depth,0.276
36,10,2021-01-15T10:36:10Z,Salinity,33.63359032
36,10,2021-01-15T10:36:10Z,Temperature,29.28
36,10,2021-01-15T10:36:20Z,Depth,0.303
36,10,2021-01-15T10:36:20Z,Salinity,33.68962787
36,10,2021-01-15T10:36:20Z,Temperature,29.27
36,10,2021-01-15T10:36:30Z,Depth,0.289
36,10,2021-01-15T10:36:30Z,Salinity,33.56248984
36,10,2021-01-15T10:36:30Z,Temperature,29.27
36,10,2021-01-15T10:36:40Z,Depth,0.26
36,10,2021-01-15T10:36:40Z,Salinity,32.89379456
36,10,2021-01-15T10:36:40Z,Temperature,29.28
36,10,2021-01-15T10:36:50Z,Depth,0.264
36,10,2021-01-15T10:36:50Z,Salinity,32.97461179
36,10,2021-01-15T10:36:50Z,Temperature,29.3
36,11,2021-01-15T11:36:00Z,Depth,0.278
36,11,2021-01-15T11:36:00Z,Salinity,33.93253486
36,11,2021-01-15T11:36:00Z,Temperature,28.88
36,11,2021-01-15T11:36:10Z,Depth,0.269
36,11,2021-01-15T11:36:10Z,Salinity,33.95561916
36,11,2021-01-15T11:36:10Z,Temperature,28.88
36,11,2021-01-15T11:36:20Z,Depth,0.273
36,11,2021-01-15T11:36:20Z,Salinity,33.95561951
36,11,2021-01-15T11:36:20Z,Temperature,28.88
36,11,2021-01-15T11:36:30Z,Depth,0.285
36,11,2021-01-15T11:36:30Z,Salinity,33.95234796
36,11,2021-01-15T11:36:30Z,Temperature,28.88
36,11,2021-01-15T11:36:40Z,Depth,0.264
36,11,2021-01-15T11:36:40Z,Salinity,33.90898027
36,11,2021-01-15T11:36:40Z,Temperature,28.89
36,11,2021-01-15T11:36:50Z,Depth,0.281
36,11,2021-01-15T11:36:50Z,Salinity,33.93253661
36,11,2021-01-15T11:36:50Z,Temperature,28.88
36,12,2021-01-15T12:36:00Z,Depth,0.329
36,12,2021-01-15T12:36:00Z,Salinity,33.72629093
36,12,2021-01-15T12:36:00Z,Temperature,29.55
36,12,2021-01-15T12:36:10Z,Depth,0.348
36,12,2021-01-15T12:36:10Z,Salinity,33.75681458
36,12,2021-01-15T12:36:10Z,Temperature,29.53
36,12,2021-01-15T12:36:20Z,Depth,0.321
36,12,2021-01-15T12:36:20Z,Salinity,33.74030373
36,12,2021-01-15T12:36:20Z,Temperature,29.53
36,12,2021-01-15T12:36:30Z,Depth,0.319
